position,depth,mode,threads,best_move,best_score,nodes,time_seconds,speedup,efficiency
Riga-ch,4,parallel,1,"(1,4) -> (0,3)",-400,810,0.00124495,0.682244,0.682244
Riga-ch,4,parallel,2,"(1,4) -> (0,3)",-400,810,0.00119547,0.710478,0.355239
Riga-ch,4,parallel,4,"(1,4) -> (0,3)",-400,810,0.00119061,0.71338,0.178345
Riga-ch,4,parallel,8,"(1,4) -> (0,3)",-400,810,0.00108946,0.779616,0.097452
Riga-ch,5,sequential,1,"(1,4) -> (0,3)",-300,2200,0.00248081,1,1
Riga-ch,5,parallel,1,"(1,4) -> (0,3)",-300,2758,0.00326354,0.760161,0.760161
Riga-ch,5,parallel,2,"(1,4) -> (0,3)",-300,2758,0.00317832,0.780543,0.390272
Riga-ch,5,parallel,4,"(1,4) -> (0,3)",-300,2758,0.00317583,0.781156,0.195289
Riga-ch,5,parallel,8,"(1,4) -> (0,3)",-300,2758,0.00310458,0.799083,0.0998854
Riga-ch,6,sequential,1,"(1,4) -> (0,3)",-400,8205,0.00676629,1,1
Riga-ch,6,parallel,1,"(1,4) -> (0,3)",-400,9754,0.00907066,0.745953,0.745953
Riga-ch,6,parallel,2,"(1,4) -> (0,3)",-400,9754,0.00913138,0.740993,0.370496
Riga-ch,6,parallel,4,"(1,4) -> (0,3)",-400,9754,0.00900971,0.751,0.18775
Riga-ch,6,parallel,8,"(1,4) -> (0,3)",-400,9754,0.00908294,0.744945,0.0931181
Riga-ch,4,sequential,1,"(4,2) -> (3,3)",0,1608,0.0047844,1,1
Riga-ch,4,parallel,1,"(4,2) -> (3,3)",0,1810,0.0075237,0.635911,0.635911
Riga-ch,4,parallel,2,"(4,2) -> (3,3)",0,1810,0.00718556,0.665836,0.332918
Riga-ch,4,parallel,4,"(4,2) -> (3,3)",0,1810,0.00677811,0.705861,0.176465
Riga-ch,4,parallel,8,"(4,2) -> (3,3)",0,1810,0.00664266,0.720255,0.0900318
Riga-ch,5,sequential,1,"(4,2) -> (4,7)",100,26368,0.0350879,1,1
Riga-ch,5,parallel,1,"(4,2) -> (4,7)",100,29912,0.0392802,0.893272,0.893272
Riga-ch,5,parallel,2,"(4,2) -> (4,7)",100,29912,0.0390463,0.898624,0.449312
Riga-ch,5,parallel,4,"(4,2) -> (4,7)",100,44552,0.0585063,0.599729,0.149932
Riga-ch,5,parallel,8,"(4,2) -> (4,7)",100,44842,0.0593117,0.591584,0.073948
Riga-ch,6,sequential,1,"(4,2) -> (3,3)",0,25872,0.0648196,1,1
Riga-ch,6,parallel,1,"(4,2) -> (3,3)",0,31427,0.0859289,0.754341,0.754341
Riga-ch,6,parallel,2,"(4,2) -> (3,3)",0,31427,0.0855279,0.757878,0.378939
Riga-ch,6,parallel,4,"(4,2) -> (3,3)",0,31427,0.0855222,0.757927,0.189482
Riga-ch,6,parallel,8,"(4,2) -> (3,3)",0,31427,0.0853418,0.759529,0.0949412
Riga-ch,4,sequential,1,"(1,7) -> (2,6)",700,4266,0.00589706,1,1
Riga-ch,4,parallel,1,"(1,7) -> (2,6)",700,4313,0.00659521,0.894143,0.894143
Riga-ch,4,parallel,2,"(1,7) -> (2,6)",700,4313,0.00647119,0.911278,0.455639
Riga-ch,4,parallel,4,"(3,7) -> (5,6)",700,6363,0.00779765,0.75626,0.189065
Riga-ch,4,parallel,8,"(3,7) -> (5,6)",700,6363,0.00790676,0.745824,0.093228
Riga-ch,5,sequential,1,"(1,7) -> (2,6)",380,14829,0.021663,1,1
Riga-ch,5,parallel,1,"(1,7) -> (2,6)",380,15225,0.0226872,0.954858,0.954858
Riga-ch,5,parallel,2,"(1,7) -> (2,6)",380,15020,0.0221623,0.977472,0.488736
Riga-ch,5,parallel,4,"(1,7) -> (2,6)",380,13806,0.0205649,1.0534,0.26335
Riga-ch,5,parallel,8,"(1,7) -> (2,6)",380,17546,0.027191,0.796698,0.0995872
Riga-ch,6,sequential,1,"(1,7) -> (2,6)",700,96818,0.124422,1,1
Riga-ch,6,parallel,1,"(1,7) -> (2,6)",700,99262,0.13083,0.951015,0.951015
Riga-ch,6,parallel,2,"(1,7) -> (2,6)",700,99262,0.128599,0.967517,0.483758
Riga-ch,6,parallel,4,"(1,7) -> (2,6)",700,164429,0.236189,0.526787,0.131697
Riga-ch,6,parallel,8,"(1,7) -> (2,6)",700,193002,0.279472,0.445202,0.0556502
Riga-ch,4,sequential,1,"(4,5) -> (4,7)",-320,15740,0.0122414,1,1
Riga-ch,4,parallel,1,"(4,5) -> (4,7)",-320,17928,0.0137131,0.892677,0.892677
Riga-ch,4,parallel,2,"(6,5) -> (5,6)",-320,10773,0.00948315,1.29085,0.645427
Riga-ch,4,parallel,4,"(4,5) -> (4,7)",-320,18084,0.0136722,0.895348,0.223837
Riga-ch,4,parallel,8,"(4,5) -> (4,7)",-320,18881,0.0142285,0.860341,0.107543
Riga-ch,5,sequential,1,"(6,7) -> (4,7)",-220,36248,0.0587919,1,1
Riga-ch,5,parallel,1,"(6,7) -> (4,7)",-220,40104,0.0656901,0.894989,0.894989
Riga-ch,5,parallel,2,"(6,5) -> (5,6)",-220,38278,0.06293,0.934244,0.467122
Riga-ch,5,parallel,4,"(7,2) -> (5,0)",-220,39992,0.065345,0.899715,0.224929
Riga-ch,5,parallel,8,"(6,7) -> (4,7)",-220,48209,0.0840074,0.699842,0.0874802
Riga-ch,6,sequential,1,"(4,5) -> (4,7)",-320,792667,0.623403,1,1
Riga-ch,6,parallel,1,"(4,5) -> (4,7)",-320,1109200,0.811267,0.768431,0.768431
Riga-ch,6,parallel,2,"(7,2) -> (5,4)",-320,746797,0.556513,1.12019,0.560097
Riga-ch,6,parallel,4,"(7,2) -> (5,4)",-320,873732,0.643304,0.969065,0.242266
Riga-ch,6,parallel,8,"(7,2) -> (5,4)",-320,1086672,0.803432,0.775924,0.0969905
Riga-ch,4,sequential,1,"(6,2) -> (6,4)",-90,12037,0.015849,1,1
Riga-ch,4,parallel,1,"(6,2) -> (6,4)",-90,12265,0.0186147,0.851428,0.851428
Riga-ch,4,parallel,2,"(5,4) -> (4,4)",-90,9026,0.0160974,0.984569,0.492284
Riga-ch,4,parallel,4,"(5,4) -> (4,4)",-90,9851,0.0156372,1.01355,0.253387
Riga-ch,4,parallel,8,"(6,7) -> (4,7)",-90,12142,0.0199388,0.794886,0.0993608
Riga-ch,5,sequential,1,"(5,4) -> (4,4)",190,66867,0.105646,1,1
Riga-ch,5,parallel,1,"(5,4) -> (4,4)",190,73180,0.111899,0.944121,0.944121
Riga-ch,5,parallel,2,"(5,4) -> (4,4)",190,92843,0.143571,0.735846,0.367923
Riga-ch,5,parallel,4,"(5,4) -> (4,4)",190,143898,0.229334,0.460665,0.115166
Riga-ch,5,parallel,8,"(5,4) -> (4,4)",190,163241,0.280796,0.376238,0.0470298
Riga-ch,6,sequential,1,"(5,4) -> (4,4)",-90,593661,0.77508,1,1
Riga-ch,6,parallel,1,"(5,4) -> (4,4)",-90,615299,0.842705,0.919753,0.919753
Riga-ch,6,parallel,2,"(5,4) -> (4,4)",-90,963471,1.201,0.645363,0.322681
Riga-ch,6,parallel,4,"(5,4) -> (4,4)",-90,1394349,1.80388,0.429675,0.107419
Riga-ch,6,parallel,8,"(5,4) -> (4,4)",-90,1538520,1.91411,0.404929,0.0506162
URS-chTJ Coop,4,sequential,1,"(7,4) -> (7,7)",-100,4722,0.00867228,1,1
URS-chTJ Coop,4,parallel,1,"(7,4) -> (7,7)",-100,5201,0.0122659,0.707021,0.707021
URS-chTJ Coop,4,parallel,2,"(7,4) -> (7,7)",-100,5434,0.0162203,0.534655,0.267328
URS-chTJ Coop,4,parallel,4,"(7,4) -> (7,7)",-100,5120,0.0118563,0.731449,0.182862
URS-chTJ Coop,4,parallel,8,"(7,4) -> (7,7)",-100,5201,0.0118327,0.732906,0.0916132
URS-chTJ Coop,5,sequential,1,"(7,4) -> (7,7)",100,36956,0.0345471,1,1
URS-chTJ Coop,5,parallel,1,"(7,4) -> (7,7)",100,53058,0.0444105,0.777904,0.777904
URS-chTJ Coop,5,parallel,2,"(7,4) -> (7,7)",100,53199,0.046592,0.741482,0.370741
URS-chTJ Coop,5,parallel,4,"(7,4) -> (7,7)",100,55562,0.0506277,0.682375,0.170594
URS-chTJ Coop,5,parallel,8,"(7,4) -> (7,7)",100,59120,0.0612407,0.56412,0.070515
URS-chTJ Coop,6,sequential,1,"(7,4) -> (7,7)",-100,130228,0.213326,1,1
URS-chTJ Coop,6,parallel,1,"(7,4) -> (7,7)",-100,178901,0.341766,0.624189,0.624189
URS-chTJ Coop,6,parallel,2,"(7,4) -> (7,7)",-100,205722,0.376811,0.566137,0.283069
URS-chTJ Coop,6,parallel,4,"(7,4) -> (7,7)",-100,238696,0.412508,0.517145,0.129286
URS-chTJ Coop,6,parallel,8,"(7,4) -> (7,7)",-100,313365,0.509769,0.418477,0.0523096
URS-chTJ Coop,4,sequential,1,"(4,4) -> (3,3)",-70,373,0.000878348,1,1
URS-chTJ Coop,4,parallel,1,"(4,4) -> (3,3)",-70,379,0.000981403,0.894992,0.894992
URS-chTJ Coop,4,parallel,2,"(4,4) -> (3,3)",-70,379,0.00139213,0.630937,0.315468
URS-chTJ Coop,4,parallel,4,"(4,4) -> (3,3)",-70,379,0.000998264,0.879875,0.219969
URS-chTJ Coop,4,parallel,8,"(4,4) -> (3,3)",-70,379,0.000883959,0.993652,0.124207
URS-chTJ Coop,5,sequential,1,"(4,4) -> (3,3)",30,3199,0.00225219,1,1
URS-chTJ Coop,5,parallel,1,"(4,4) -> (3,3)",30,3448,0.00260157,0.865704,0.865704
URS-chTJ Coop,5,parallel,2,"(4,4) -> (3,3)",30,3448,0.00256054,0.879576,0.439788
URS-chTJ Coop,5,parallel,4,"(4,4) -> (3,3)",30,3448,0.00260833,0.863463,0.215866
URS-chTJ Coop,5,parallel,8,"(4,4) -> (3,3)",30,3448,0.00258921,0.869838,0.10873
URS-chTJ Coop,6,sequential,1,"(4,4) -> (3,3)",30,5724,0.00835937,1,1
URS-chTJ Coop,6,parallel,1,"(4,4) -> (3,3)",30,6359,0.00994468,0.840588,0.840588
URS-chTJ Coop,6,parallel,2,"(4,4) -> (3,3)",30,6359,0.00994891,0.84023,0.420115
URS-chTJ Coop,6,parallel,4,"(4,4) -> (3,3)",30,6359,0.00988775,0.845427,0.211357
URS-chTJ Coop,6,parallel,8,"(4,4) -> (3,3)",30,6359,0.00990093,0.844302,0.105538
URS-chTJ Coop,4,sequential,1,"(4,0) -> (5,2)",-110,6024,0.0108943,1,1
URS-chTJ Coop,4,parallel,1,"(4,0) -> (5,2)",-110,6533,0.0155874,0.698919,0.698919
URS-chTJ Coop,4,parallel,2,"(4,0) -> (5,2)",-110,6533,0.0153188,0.711172,0.355586
URS-chTJ Coop,4,parallel,4,"(4,0) -> (5,2)",-110,7616,0.0168481,0.646622,0.161655
URS-chTJ Coop,4,parallel,8,"(4,0) -> (5,2)",-110,7616,0.0167895,0.648876,0.0811095
URS-chTJ Coop,5,sequential,1,"(6,3) -> (3,0)",90,44354,0.041591,1,1
URS-chTJ Coop,5,parallel,1,"(6,3) -> (3,0)",90,65911,0.0545911,0.761864,0.761864
URS-chTJ Coop,5,parallel,2,"(6,3) -> (3,0)",90,65911,0.0545533,0.762391,0.381196
URS-chTJ Coop,5,parallel,4,"(6,3) -> (3,0)",90,65911,0.0540059,0.77012,0.19253
URS-chTJ Coop,5,parallel,8,"(6,3) -> (3,0)",90,65911,0.054113,0.768595,0.0960743
URS-chTJ Coop,6,sequential,1,"(4,0) -> (5,2)",-110,212020,0.371192,1,1
URS-chTJ Coop,6,parallel,1,"(4,0) -> (5,2)",-110,313615,0.62522,0.593699,0.593699
URS-chTJ Coop,6,parallel,2,"(4,0) -> (5,2)",-110,313525,0.625952,0.593004,0.296502
URS-chTJ Coop,6,parallel,4,"(4,0) -> (5,2)",-110,313744,0.62747,0.59157,0.147892
URS-chTJ Coop,6,parallel,8,"(4,0) -> (5,2)",-110,313744,0.628401,0.590693,0.0738366
URS-chTJ Coop,4,sequential,1,"(3,6) -> (0,3)",0,5739,0.00585297,1,1
URS-chTJ Coop,4,parallel,1,"(3,6) -> (0,3)",0,6306,0.00696322,0.840555,0.840555
URS-chTJ Coop,4,parallel,2,"(3,6) -> (0,3)",0,5051,0.00668619,0.875382,0.437691
URS-chTJ Coop,4,parallel,4,"(3,6) -> (0,3)",0,5244,0.00593727,0.985802,0.24645
URS-chTJ Coop,4,parallel,8,"(3,6) -> (0,3)",0,5107,0.0060507,0.967322,0.120915
URS-chTJ Coop,5,sequential,1,"(3,6) -> (0,3)",-90,25777,0.0487632,1,1
URS-chTJ Coop,5,parallel,1,"(3,6) -> (0,3)",-90,30908,0.0585737,0.83251,0.83251
URS-chTJ Coop,5,parallel,2,"(5,4) -> (7,4)",-90,26504,0.0482408,1.01083,0.505415
URS-chTJ Coop,5,parallel,4,"(5,4) -> (7,4)",-90,28792,0.0535106,0.911281,0.22782
URS-chTJ Coop,5,parallel,8,"(3,6) -> (0,3)",-90,30972,0.0586451,0.831498,0.103937
URS-chTJ Coop,6,sequential,1,"(3,6) -> (0,3)",-420,167010,0.159527,1,1
URS-chTJ Coop,6,parallel,1,"(3,6) -> (0,3)",-420,214132,0.206667,0.771905,0.771905
URS-chTJ Coop,6,parallel,2,"(3,6) -> (0,3)",-420,210268,0.202173,0.789064,0.394532
URS-chTJ Coop,6,parallel,4,"(3,6) -> (0,3)",-420,216113,0.208087,0.766636,0.191659
URS-chTJ Coop,6,parallel,8,"(3,6) -> (0,3)",-420,213355,0.207289,0.76959,0.0961988
URS-chTJ Coop,4,sequential,1,"(7,6) -> (7,7)",-100,2304,0.00387018,1,1
URS-chTJ Coop,4,parallel,1,"(7,6) -> (7,7)",-100,2704,0.0061786,0.626385,0.626385
URS-chTJ Coop,4,parallel,2,"(7,6) -> (7,7)",-100,2498,0.00629729,0.614579,0.30729
URS-chTJ Coop,4,parallel,4,"(7,6) -> (7,7)",-100,2690,0.00571237,0.677509,0.169377
URS-chTJ Coop,4,parallel,8,"(7,6) -> (7,7)",-100,2528,0.00557505,0.694196,0.0867745
URS-chTJ Coop,5,sequential,1,"(1,1) -> (6,6)",0,14410,0.0172413,1,1
URS-chTJ Coop,5,parallel,1,"(1,1) -> (6,6)",0,21776,0.0263229,0.654992,0.654992
URS-chTJ Coop,5,parallel,2,"(7,6) -> (7,7)",0,15136,0.0167121,1.03167,0.515833
URS-chTJ Coop,5,parallel,4,"(1,1) -> (6,6)",0,23524,0.0274037,0.629159,0.15729
URS-chTJ Coop,5,parallel,8,"(1,1) -> (4,1)",0,23501,0.0287345,0.600019,0.0750024
URS-chTJ Coop,6,sequential,1,"(7,6) -> (7,7)",-100,29868,0.0485377,1,1
URS-chTJ Coop,6,parallel,1,"(7,6) -> (7,7)",-100,45085,0.0869029,0.558528,0.558528
URS-chTJ Coop,6,parallel,2,"(7,6) -> (7,7)",-100,42344,0.0840438,0.577529,0.288764
URS-chTJ Coop,6,parallel,4,"(7,6) -> (7,7)",-100,52797,0.0936059,0.518532,0.129633
URS-chTJ Coop,6,parallel,8,"(7,6) -> (7,7)",-100,38344,0.0814622,0.595831,0.0744789
Riga m,4,sequential,1,"(1,5) -> (1,1)",-100,4286,0.00833283,1,1
Riga m,4,parallel,1,"(1,5) -> (1,1)",-100,4414,0.0102693,0.811428,0.811428
Riga m,4,parallel,2,"(1,5) -> (2,5)",-100,3902,0.01027,0.811374,0.405687
Riga m,4,parallel,4,"(1,5) -> (1,1)",-100,5034,0.0103618,0.804192,0.201048
Riga m,4,parallel,8,"(1,5) -> (1,1)",-100,5778,0.0108342,0.769124,0.0961405
Riga m,5,sequential,1,"(1,5) -> (1,1)",0,20765,0.0321039,1,1
Riga m,5,parallel,1,"(1,5) -> (1,1)",0,25064,0.0360126,0.891464,0.891464
Riga m,5,parallel,2,"(1,5) -> (2,5)",0,23498,0.031314,1.02523,0.512613
Riga m,5,parallel,4,"(1,5) -> (1,1)",0,26171,0.0395016,0.812726,0.203181
Riga m,5,parallel,8,"(1,5) -> (1,1)",0,30430,0.0519663,0.617783,0.0772229
Riga m,6,sequential,1,"(1,5) -> (1,1)",-100,97675,0.176339,1,1
Riga m,6,parallel,1,"(1,5) -> (1,1)",-100,109834,0.221281,0.7969,0.7969
Riga m,6,parallel,2,"(1,5) -> (1,1)",-100,132193,0.252084,0.699525,0.349762
Riga m,6,parallel,4,"(1,5) -> (1,1)",-100,187240,0.307696,0.573096,0.143274
Riga m,6,parallel,8,"(1,5) -> (1,1)",-100,307979,0.427753,0.412245,0.0515307
Riga m,4,sequential,1,"(1,3) -> (3,5)",290,8772,0.0117567,1,1
Riga m,4,parallel,1,"(1,3) -> (3,5)",290,8851,0.0134345,0.875112,0.875112
Riga m,4,parallel,2,"(1,3) -> (3,5)",290,15130,0.0223323,0.526442,0.263221
Riga m,4,parallel,4,"(1,3) -> (3,5)",290,15162,0.019646,0.598427,0.149607
Riga m,4,parallel,8,"(1,3) -> (3,5)",290,8851,0.0124199,0.9466,0.118325
Riga m,5,sequential,1,"(2,5) -> (1,4)",110,37300,0.063392,1,1
Riga m,5,parallel,1,"(2,5) -> (1,4)",110,39767,0.0658869,0.962133,0.962133
Riga m,5,parallel,2,"(2,5) -> (1,4)",110,50061,0.0954188,0.664355,0.332178
Riga m,5,parallel,4,"(2,5) -> (1,4)",110,65653,0.140978,0.44966,0.112415
Riga m,5,parallel,8,"(2,5) -> (1,4)",110,82348,0.189544,0.334445,0.0418056
Riga m,6,sequential,1,"(1,3) -> (3,5)",230,222256,0.308941,1,1
Riga m,6,parallel,1,"(1,3) -> (3,5)",230,230448,0.337236,0.916098,0.916098
Riga m,6,parallel,2,"(1,3) -> (3,5)",230,382250,0.493638,0.625846,0.312923
Riga m,6,parallel,4,"(1,3) -> (3,5)",230,722526,0.856446,0.360725,0.0901811
Riga m,6,parallel,8,"(1,3) -> (3,5)",230,1178389,1.34985,0.228871,0.0286089
Riga m,4,sequential,1,"(5,2) -> (5,3)",-10,1925,0.00594845,1,1
Riga m,4,parallel,1,"(5,2) -> (5,3)",-10,2219,0.00977539,0.608513,0.608513
Riga m,4,parallel,2,"(5,2) -> (5,3)",-10,2219,0.00951735,0.625011,0.312506
Riga m,4,parallel,4,"(5,2) -> (5,3)",-10,2219,0.00874148,0.680486,0.170121
Riga m,4,parallel,8,"(5,2) -> (5,3)",-10,2219,0.00858157,0.693165,0.0866457
Riga m,5,sequential,1,"(5,2) -> (5,3)",220,11325,0.0166207,1,1
Riga m,5,parallel,1,"(5,2) -> (5,3)",220,15462,0.0224555,0.740162,0.740162
Riga m,5,parallel,2,"(5,2) -> (5,3)",220,15462,0.0222028,0.748588,0.374294
Riga m,5,parallel,4,"(5,2) -> (5,3)",220,15462,0.0217966,0.762536,0.190634
Riga m,5,parallel,8,"(5,2) -> (5,3)",220,15462,0.0217205,0.765209,0.0956511
Riga m,6,sequential,1,"(5,2) -> (5,3)",-280,32087,0.0691545,1,1
Riga m,6,parallel,1,"(5,2) -> (5,3)",-280,39832,0.10454,0.661512,0.661512
Riga m,6,parallel,2,"(5,2) -> (5,3)",-280,39832,0.104771,0.660055,0.330027
Riga m,6,parallel,4,"(5,2) -> (5,3)",-280,39832,0.104409,0.662344,0.165586
Riga m,6,parallel,8,"(5,2) -> (5,3)",-280,39832,0.104988,0.658688,0.082336
Riga m,4,sequential,1,"(7,1) -> (3,1)",-80,1586,0.00256206,1,1
Riga m,4,parallel,1,"(7,1) -> (3,1)",-80,1718,0.00392914,0.652065,0.652065
Riga m,4,parallel,2,"(7,1) -> (3,1)",-80,1718,0.00386214,0.663378,0.331689
Riga m,4,parallel,4,"(7,1) -> (3,1)",-80,1718,0.00347282,0.737746,0.184437
Riga m,4,parallel,8,"(7,1) -> (3,1)",-80,1718,0.00341013,0.751308,0.0939135
Riga m,5,sequential,1,"(7,1) -> (3,1)",-180,10417,0.00885643,1,1
Riga m,5,parallel,1,"(7,1) -> (3,1)",-180,13309,0.0114027,0.776699,0.776699
Riga m,5,parallel,2,"(7,1) -> (3,1)",-180,13309,0.0112984,0.783865,0.391932
Riga m,5,parallel,4,"(7,1) -> (3,1)",-180,13309,0.0110646,0.800431,0.200108
Riga m,5,parallel,8,"(7,1) -> (3,1)",-180,13309,0.0110874,0.798782,0.0998478
Riga m,6,sequential,1,"(7,1) -> (3,1)",-80,24557,0.0357964,1,1
Riga m,6,parallel,1,"(7,1) -> (3,1)",-80,34024,0.056396,0.634733,0.634733
Riga m,6,parallel,2,"(7,1) -> (3,1)",-80,34024,0.0563447,0.635312,0.317656
Riga m,6,parallel,4,"(7,1) -> (3,1)",-80,34024,0.056256,0.636313,0.159078
Riga m,6,parallel,8,"(7,1) -> (3,1)",-80,34024,0.056586,0.632603,0.0790753
Tallinn m,4,sequential,1,"(7,5) -> (6,5)",-420,886,0.00283246,1,1
Tallinn m,4,parallel,1,"(7,5) -> (6,5)",-420,909,0.00385704,0.734361,0.734361
Tallinn m,4,parallel,2,"(7,5) -> (6,5)",-420,909,0.00383587,0.738414,0.369207
Tallinn m,4,parallel,4,"(7,5) -> (6,5)",-420,909,0.00340824,0.831061,0.207765
Tallinn m,4,parallel,8,"(7,5) -> (6,5)",-420,909,0.00333871,0.848368,0.106046
Tallinn m,5,sequential,1,"(7,5) -> (6,5)",-420,5719,0.00956257,1,1
Tallinn m,5,parallel,1,"(1,7) -> (0,7)",80,6705,0.0106845,0.894992,0.894992
Tallinn m,5,parallel,2,"(7,5) -> (7,0)",80,5044,0.00707508,1.35158,0.675792
Tallinn m,5,parallel,4,"(1,7) -> (0,7)",80,7333,0.0115697,0.826516,0.206629
Tallinn m,5,parallel,8,"(1,7) -> (0,7)",80,7333,0.0115796,0.825815,0.103227
Tallinn m,6,sequential,1,"(7,5) -> (6,5)",-420,12668,0.0314075,1,1
Tallinn m,6,parallel,1,"(7,5) -> (6,5)",-420,15013,0.041426,0.758158,0.758158
Tallinn m,6,parallel,2,"(7,5) -> (6,5)",-420,15013,0.0414103,0.758446,0.379223
Tallinn m,6,parallel,4,"(7,5) -> (6,5)",-420,15013,0.0412163,0.762016,0.190504
Tallinn m,6,parallel,8,"(7,5) -> (6,5)",-420,15013,0.0412432,0.761518,0.0951897
Tallinn m,4,sequential,1,"(6,3) -> (4,2)",0,769,0.00141769,1,1
Tallinn m,4,parallel,1,"(6,3) -> (4,2)",0,821,0.00236876,0.598495,0.598495
Tallinn m,4,parallel,2,"(6,3) -> (4,2)",0,821,0.00216327,0.655344,0.327672
Tallinn m,4,parallel,4,"(6,3) -> (4,2)",0,821,0.00195656,0.724583,0.181146
Tallinn m,4,parallel,8,"(6,3) -> (4,2)",0,821,0.00186045,0.762014,0.0952517
Tallinn m,5,sequential,1,"(6,3) -> (4,2)",0,6008,0.00518356,1,1
Tallinn m,5,parallel,1,"(6,3) -> (4,2)",0,7614,0.00658051,0.787714,0.787714
Tallinn m,5,parallel,2,"(6,3) -> (4,2)",0,7614,0.00639924,0.810028,0.405014
Tallinn m,5,parallel,4,"(6,3) -> (4,2)",0,7614,0.006194,0.836869,0.209217
Tallinn m,5,parallel,8,"(6,3) -> (4,2)",0,7614,0.00621369,0.834216,0.104277
Tallinn m,6,sequential,1,"(6,3) -> (4,2)",0,9786,0.0163368,1,1
Tallinn m,6,parallel,1,"(6,3) -> (4,2)",0,12501,0.0228496,0.714969,0.714969
Tallinn m,6,parallel,2,"(6,3) -> (4,2)",0,12501,0.0227557,0.717921,0.358961
Tallinn m,6,parallel,4,"(6,3) -> (4,2)",0,12501,0.0225367,0.724897,0.181224
Tallinn m,6,parallel,8,"(6,3) -> (4,2)",0,12501,0.0225968,0.722968,0.090371
LAT-ch,4,sequential,1,"(7,6) -> (7,5)",-240,2973,0.00272818,1,1
LAT-ch,4,parallel,1,"(7,6) -> (7,5)",-240,2973,0.00278964,0.977965,0.977965
LAT-ch,4,parallel,2,"(7,6) -> (7,5)",-240,2293,0.00234375,1.16402,0.58201
LAT-ch,4,parallel,4,"(7,6) -> (7,5)",-240,2293,0.00241983,1.12743,0.281856
LAT-ch,4,parallel,8,"(7,6) -> (7,5)",-240,2293,0.00238859,1.14217,0.142771
LAT-ch,5,sequential,1,"(7,6) -> (7,5)",-240,8797,0.0224964,1,1
LAT-ch,5,parallel,1,"(7,6) -> (7,5)",-240,8822,0.0226828,0.991784,0.991784
LAT-ch,5,parallel,2,"(7,6) -> (7,5)",-240,7590,0.0193439,1.16297,0.581486
LAT-ch,5,parallel,4,"(7,6) -> (7,5)",-240,7590,0.0193672,1.16157,0.290394
LAT-ch,5,parallel,8,"(7,6) -> (7,5)",-240,7590,0.0193784,1.1609,0.145113
LAT-ch,6,sequential,1,"(7,6) -> (7,5)",-560,100325,0.0777383,1,1
LAT-ch,6,parallel,1,"(7,6) -> (7,5)",-560,100922,0.0784323,0.991151,0.991151
LAT-ch,6,parallel,2,"(7,6) -> (7,5)",-560,90509,0.0707006,1.09954,0.549771
LAT-ch,6,parallel,4,"(7,6) -> (7,5)",-560,101284,0.078713,0.987617,0.246904
LAT-ch,6,parallel,8,"(7,6) -> (7,5)",-560,101284,0.0788684,0.985671,0.123209
LAT-ch,4,sequential,1,"(7,6) -> (7,5)",-320,1650,0.00271435,1,1
LAT-ch,4,parallel,1,"(7,6) -> (7,5)",-320,1915,0.00437104,0.620986,0.620986
LAT-ch,4,parallel,2,"(7,6) -> (7,7)",-320,1747,0.00380253,0.713829,0.356914
LAT-ch,4,parallel,4,"(7,6) -> (7,5)",-320,1915,0.00429088,0.632586,0.158147
LAT-ch,4,parallel,8,"(7,6) -> (7,5)",-320,1971,0.00426888,0.635846,0.0794808
LAT-ch,5,sequential,1,"(7,6) -> (6,6)",-320,19204,0.0132194,1,1
LAT-ch,5,parallel,1,"(7,6) -> (6,6)",-320,25828,0.0178331,0.741286,0.741286
LAT-ch,5,parallel,2,"(7,6) -> (6,6)",-320,25828,0.0179031,0.738385,0.369192
LAT-ch,5,parallel,4,"(7,6) -> (6,6)",-320,25828,0.0176334,0.749679,0.18742
LAT-ch,5,parallel,8,"(7,6) -> (6,6)",-320,25828,0.0176139,0.750508,0.0938134
LAT-ch,6,sequential,1,"(7,6) -> (6,6)",-320,28203,0.0409796,1,1
LAT-ch,6,parallel,1,"(7,6) -> (6,6)",-320,40704,0.0655271,0.625384,0.625384
LAT-ch,6,parallel,2,"(7,6) -> (6,6)",-320,40704,0.0653866,0.626728,0.313364
LAT-ch,6,parallel,4,"(7,6) -> (6,6)",-320,40704,0.0654263,0.626348,0.156587
LAT-ch,6,parallel,8,"(7,6) -> (6,6)",-320,40704,0.0657573,0.623195,0.0778994
LAT-ch,4,sequential,1,"(1,6) -> (1,5)",660,2954,0.00305342,1,1
LAT-ch,4,parallel,1,"(1,6) -> (1,5)",660,3410,0.00411952,0.741207,0.741207
LAT-ch,4,parallel,2,"(1,1) -> (3,1)",660,2191,0.00280112,1.09007,0.545036
LAT-ch,4,parallel,4,"(1,7) -> (3,7)",660,2628,0.00305818,0.998445,0.249611
LAT-ch,4,parallel,8,"(1,7) -> (3,7)",660,2628,0.00306857,0.995062,0.124383
LAT-ch,5,sequential,1,"(1,6) -> (1,5)",560,11807,0.0106926,1,1
LAT-ch,5,parallel,1,"(1,6) -> (1,5)",560,14418,0.0125353,0.852998,0.852998
LAT-ch,5,parallel,2,"(1,1) -> (3,1)",560,8253,0.00767553,1.39308,0.696538
LAT-ch,5,parallel,4,"(4,4) -> (5,4)",560,9916,0.00865717,1.23511,0.308779
LAT-ch,5,parallel,8,"(4,4) -> (5,4)",560,9916,0.00875812,1.22088,0.15261
LAT-ch,6,sequential,1,"(1,6) -> (1,5)",660,85485,0.0686168,1,1
