position,depth,mode,threads,best_move,best_score,nodes,time_seconds,speedup,efficiency
EU-chT,6,parallel,16,"(3,5) -> (6,2)",0,187211,0.332361,0.767581,0.0479738
LAT-ch,4,sequential,1,"(4,6) -> (3,6)",-1000002,1379,0.00108522,1,1
LAT-ch,4,parallel,1,"(4,6) -> (3,6)",-1000002,1379,0.00090922,1.19357,1.19357
LAT-ch,4,parallel,2,"(4,6) -> (3,6)",-1000002,1379,0.00145793,0.744351,0.372176
LAT-ch,4,parallel,4,"(4,6) -> (3,6)",-1000002,1379,0.0010803,1.00455,0.251138
LAT-ch,4,parallel,8,"(4,6) -> (3,6)",-1000002,1379,0.0010181,1.06592,0.13324
LAT-ch,4,parallel,16,"(4,6) -> (3,6)",-1000002,1379,0.00110934,0.978254,0.0611409
LAT-ch,5,sequential,1,"(4,6) -> (3,6)",-1000003,4393,0.00927602,1,1
LAT-ch,5,parallel,1,"(4,6) -> (3,6)",-1000003,4393,0.0092607,1.00165,1.00165
LAT-ch,5,parallel,2,"(4,6) -> (3,6)",-1000003,4393,0.00936962,0.99001,0.495005
LAT-ch,5,parallel,4,"(4,6) -> (3,6)",-1000003,4393,0.00928898,0.998605,0.249651
LAT-ch,5,parallel,8,"(4,6) -> (3,6)",-1000003,4393,0.00940001,0.986809,0.123351
LAT-ch,5,parallel,16,"(4,6) -> (3,6)",-1000003,4393,0.00946895,0.979625,0.0612266
LAT-ch,6,sequential,1,"(4,6) -> (3,6)",-1000004,77346,0.061383,1,1
LAT-ch,6,parallel,1,"(4,6) -> (3,6)",-1000004,77346,0.0612399,1.00234,1.00234
LAT-ch,6,parallel,2,"(4,6) -> (3,6)",-1000004,77346,0.0625163,0.981873,0.490936
LAT-ch,6,parallel,4,"(4,6) -> (3,6)",-1000004,77346,0.0616173,0.996198,0.24905
LAT-ch,6,parallel,8,"(4,6) -> (3,6)",-1000004,77346,0.0626798,0.979311,0.122414
LAT-ch,6,parallel,16,"(4,6) -> (3,6)",-1000004,77346,0.0616694,0.995356,0.0622098
LAT-ch,4,sequential,1,"(2,0) -> (3,1)",90,557,0.000903385,1,1
LAT-ch,4,parallel,1,"(2,0) -> (3,1)",90,624,0.00151732,0.595382,0.595382
LAT-ch,4,parallel,2,"(2,0) -> (3,1)",90,624,0.00142399,0.634402,0.317201
LAT-ch,4,parallel,4,"(2,0) -> (3,1)",90,624,0.00123077,0.734001,0.1835
LAT-ch,4,parallel,8,"(2,0) -> (3,1)",90,624,0.00111727,0.808564,0.10107
LAT-ch,4,parallel,16,"(2,0) -> (3,1)",90,624,0.0011726,0.770413,0.0481508
LAT-ch,5,sequential,1,"(2,0) -> (3,1)",90,2535,0.00214954,1,1
LAT-ch,5,parallel,1,"(2,0) -> (3,1)",90,3540,0.00332116,0.647225,0.647225
LAT-ch,5,parallel,2,"(2,0) -> (3,1)",90,3540,0.00332059,0.647337,0.323668
LAT-ch,5,parallel,4,"(2,0) -> (3,1)",90,3540,0.0031912,0.673584,0.168396
LAT-ch,5,parallel,8,"(2,0) -> (3,1)",90,3540,0.00300527,0.715256,0.089407
LAT-ch,5,parallel,16,"(2,0) -> (3,1)",90,3540,0.00311971,0.68902,0.0430638
LAT-ch,6,sequential,1,"(2,0) -> (3,1)",90,4840,0.00511753,1,1
LAT-ch,6,parallel,1,"(2,0) -> (3,1)",90,6714,0.00917214,0.557943,0.557943
LAT-ch,6,parallel,2,"(2,0) -> (3,1)",90,6714,0.00920953,0.555678,0.277839
LAT-ch,6,parallel,4,"(2,0) -> (3,1)",90,6714,0.00896947,0.57055,0.142637
LAT-ch,6,parallel,8,"(2,0) -> (3,1)",90,6714,0.00896703,0.570706,0.0713382
LAT-ch,6,parallel,16,"(2,0) -> (3,1)",90,6714,0.00911722,0.561304,0.0350815
LAT-ch,4,sequential,1,"(3,4) -> (2,3)",230,238,0.000282022,1,1
LAT-ch,4,parallel,1,"(3,4) -> (2,3)",230,248,0.000441815,0.638326,0.638326
LAT-ch,4,parallel,2,"(3,4) -> (2,3)",230,248,0.000495736,0.568896,0.284448
LAT-ch,4,parallel,4,"(3,4) -> (2,3)",230,248,0.00058633,0.480995,0.120249
LAT-ch,4,parallel,8,"(3,4) -> (2,3)",230,248,0.000447711,0.62992,0.07874
LAT-ch,4,parallel,16,"(3,4) -> (2,3)",230,248,0.000559027,0.504487,0.0315305
LAT-ch,5,sequential,1,"(3,4) -> (2,3)",230,573,0.000597797,1,1
LAT-ch,5,parallel,1,"(3,4) -> (2,3)",230,703,0.000815931,0.732656,0.732656
LAT-ch,5,parallel,2,"(3,4) -> (2,3)",230,703,0.000855813,0.698514,0.349257
LAT-ch,5,parallel,4,"(3,4) -> (2,3)",230,703,0.000920902,0.649143,0.162286
LAT-ch,5,parallel,8,"(3,4) -> (2,3)",230,703,0.000848217,0.704769,0.0880961
LAT-ch,5,parallel,16,"(3,4) -> (2,3)",230,703,0.000958482,0.623691,0.0389807
LAT-ch,6,sequential,1,"(3,4) -> (3,5)",230,5049,0.0035172,1,1
LAT-ch,6,parallel,1,"(3,4) -> (3,5)",230,5974,0.00449453,0.782552,0.782552
LAT-ch,6,parallel,2,"(3,4) -> (2,4)",230,3599,0.00322041,1.09216,0.54608
LAT-ch,6,parallel,4,"(3,4) -> (3,5)",230,5974,0.00460476,0.76382,0.190955
LAT-ch,6,parallel,8,"(3,4) -> (3,5)",230,5974,0.00448856,0.783592,0.097949
LAT-ch,6,parallel,16,"(3,4) -> (3,5)",230,5974,0.00464162,0.757753,0.0473596
LAT-ch,4,sequential,1,"(7,0) -> (6,0)",80,10170,0.0154679,1,1
LAT-ch,4,parallel,1,"(7,0) -> (6,0)",80,10375,0.0177382,0.872014,0.872014
LAT-ch,4,parallel,2,"(2,1) -> (2,4)",80,5642,0.0115445,1.33985,0.669925
LAT-ch,4,parallel,4,"(2,1) -> (2,4)",80,8087,0.0136563,1.13266,0.283166
LAT-ch,4,parallel,8,"(7,0) -> (6,0)",80,11949,0.0185662,0.833122,0.10414
LAT-ch,4,parallel,16,"(7,0) -> (6,0)",80,15048,0.0213456,0.724644,0.0452902
LAT-ch,5,sequential,1,"(7,0) -> (7,3)",180,70692,0.137987,1,1
LAT-ch,5,parallel,1,"(7,0) -> (7,3)",180,81032,0.151041,0.913576,0.913576
LAT-ch,5,parallel,2,"(5,1) -> (6,0)",180,82373,0.153546,0.89867,0.449335
LAT-ch,5,parallel,4,"(5,1) -> (6,0)",180,77589,0.143527,0.961402,0.24035
LAT-ch,5,parallel,8,"(5,1) -> (6,0)",180,93815,0.190105,0.725849,0.0907312
LAT-ch,5,parallel,16,"(5,1) -> (6,0)",180,114104,0.271213,0.508779,0.0317987
LAT-ch,6,sequential,1,"(5,1) -> (6,0)",-20,349547,0.512918,1,1
LAT-ch,6,parallel,1,"(5,1) -> (6,0)",-20,387370,0.602213,0.851722,0.851722
LAT-ch,6,parallel,2,"(5,1) -> (6,0)",-20,307878,0.494325,1.03761,0.518807
LAT-ch,6,parallel,4,"(2,1) -> (2,3)",-20,348349,0.527008,0.973265,0.243316
LAT-ch,6,parallel,8,"(5,1) -> (6,0)",-20,713042,0.908488,0.564584,0.0705731
LAT-ch,6,parallel,16,"(2,1) -> (2,3)",-20,973941,1.12616,0.455457,0.0284661
LAT-ch,4,sequential,1,"(2,1) -> (4,2)",130,22490,0.0225726,1,1
LAT-ch,4,parallel,1,"(2,1) -> (4,2)",130,23514,0.0245867,0.918082,0.918082
LAT-ch,4,parallel,2,"(2,1) -> (4,2)",130,23514,0.0262365,0.860353,0.430177
LAT-ch,4,parallel,4,"(2,1) -> (4,2)",130,23514,0.0242397,0.931225,0.232806
LAT-ch,4,parallel,8,"(2,1) -> (4,2)",130,23514,0.0242806,0.929658,0.116207
LAT-ch,4,parallel,16,"(2,1) -> (4,2)",130,23514,0.0244441,0.923439,0.0577149
LAT-ch,5,sequential,1,"(2,1) -> (4,2)",1000001,123544,0.274462,1,1
LAT-ch,5,parallel,1,"(2,1) -> (4,2)",1000001,137109,0.303779,0.903493,0.903493
LAT-ch,5,parallel,2,"(2,1) -> (4,2)",1000001,137109,0.303442,0.904496,0.452248
LAT-ch,5,parallel,4,"(2,1) -> (4,2)",1000001,137109,0.302955,0.90595,0.226487
LAT-ch,5,parallel,8,"(2,1) -> (4,2)",1000001,137109,0.304776,0.900538,0.112567
LAT-ch,5,parallel,16,"(2,1) -> (4,2)",1000001,137109,0.304737,0.900652,0.0562907
LAT-ch,6,sequential,1,"(2,1) -> (4,2)",1000002,1537804,1.35888,1,1
LAT-ch,6,parallel,1,"(2,1) -> (4,2)",1000002,1819755,1.46284,0.928931,0.928931
LAT-ch,6,parallel,2,"(2,1) -> (4,2)",1000002,1819755,1.46822,0.925527,0.462763
LAT-ch,6,parallel,4,"(2,1) -> (4,2)",1000002,1819755,1.47861,0.919024,0.229756
LAT-ch,6,parallel,8,"(2,1) -> (4,2)",1000002,1819755,1.52002,0.893988,0.111748
LAT-ch,6,parallel,16,"(2,1) -> (4,2)",1000002,1819755,1.52946,0.888472,0.0555295
LAT-ch,4,sequential,1,"(5,7) -> (4,5)",-670,3746,0.00403852,1,1
LAT-ch,4,parallel,1,"(5,7) -> (4,5)",-670,3803,0.00541324,0.746044,0.746044
LAT-ch,4,parallel,2,"(5,7) -> (4,5)",-670,3803,0.00840273,0.480619,0.24031
LAT-ch,4,parallel,4,"(5,7) -> (4,5)",-670,3803,0.0047927,0.842639,0.21066
LAT-ch,4,parallel,8,"(5,7) -> (4,5)",-670,3803,0.00466451,0.865796,0.108225
LAT-ch,4,parallel,16,"(5,7) -> (4,5)",-670,3803,0.00486049,0.830887,0.0519304
LAT-ch,5,sequential,1,"(6,6) -> (5,5)",-350,7821,0.0166504,1,1
LAT-ch,5,parallel,1,"(6,6) -> (5,5)",-350,9907,0.0206077,0.807969,0.807969
LAT-ch,5,parallel,2,"(6,6) -> (5,5)",-350,11168,0.0246406,0.675728,0.337864
LAT-ch,5,parallel,4,"(6,6) -> (5,5)",-350,10095,0.0201674,0.825609,0.206402
LAT-ch,5,parallel,8,"(6,6) -> (5,5)",-350,13342,0.0308895,0.539029,0.0673786
LAT-ch,5,parallel,16,"(6,6) -> (5,5)",-350,13354,0.0299951,0.555102,0.0346939
LAT-ch,6,sequential,1,"(6,6) -> (5,5)",-670,39232,0.0453216,1,1
LAT-ch,6,parallel,1,"(6,6) -> (5,5)",-670,54657,0.0663858,0.682701,0.682701
LAT-ch,6,parallel,2,"(6,6) -> (5,5)",-670,91035,0.0909165,0.498497,0.249248
LAT-ch,6,parallel,4,"(6,6) -> (5,5)",-670,91224,0.0911832,0.497039,0.12426
LAT-ch,6,parallel,8,"(6,6) -> (5,5)",-670,55223,0.0673586,0.67284,0.0841051
LAT-ch,6,parallel,16,"(6,6) -> (5,5)",-670,55333,0.06771,0.669349,0.0418343
LAT-ch,4,sequential,1,"(7,6) -> (6,6)",-1000002,516,0.000582637,1,1
LAT-ch,4,parallel,1,"(7,6) -> (6,6)",-1000002,516,0.00049302,1.18177,1.18177
LAT-ch,4,parallel,2,"(7,6) -> (6,6)",-1000002,516,0.000823429,0.707574,0.353787
LAT-ch,4,parallel,4,"(7,6) -> (6,6)",-1000002,516,0.000590891,0.986031,0.246508
LAT-ch,4,parallel,8,"(7,6) -> (6,6)",-1000002,516,0.000605401,0.962398,0.1203
LAT-ch,4,parallel,16,"(7,6) -> (6,6)",-1000002,516,0.000705985,0.825282,0.0515802
LAT-ch,5,sequential,1,"(7,6) -> (6,6)",-1000003,1079,0.00302355,1,1
LAT-ch,5,parallel,1,"(7,6) -> (6,6)",-1000003,1079,0.00304059,0.994398,0.994398
LAT-ch,5,parallel,2,"(7,6) -> (6,6)",-1000003,1079,0.00322201,0.938406,0.469203
LAT-ch,5,parallel,4,"(7,6) -> (6,6)",-1000003,1079,0.00318263,0.950016,0.237504
LAT-ch,5,parallel,8,"(7,6) -> (6,6)",-1000003,1079,0.00315896,0.957135,0.119642
LAT-ch,5,parallel,16,"(7,6) -> (6,6)",-1000003,1079,0.00326778,0.925263,0.0578289
LAT-ch,6,sequential,1,"(7,6) -> (6,6)",-1000004,7257,0.00704525,1,1
LAT-ch,6,parallel,1,"(7,6) -> (6,6)",-1000004,7257,0.00682052,1.03295,1.03295
LAT-ch,6,parallel,2,"(7,6) -> (6,6)",-1000004,7257,0.0069704,1.01074,0.505369
LAT-ch,6,parallel,4,"(7,6) -> (6,6)",-1000004,7257,0.00691497,1.01884,0.25471
LAT-ch,6,parallel,8,"(7,6) -> (6,6)",-1000004,7257,0.00699509,1.00717,0.125896
LAT-ch,6,parallel,16,"(7,6) -> (6,6)",-1000004,7257,0.00703484,1.00148,0.0625924
LAT-ch,4,sequential,1,"(7,3) -> (7,0)",-440,8715,0.0133645,1,1
LAT-ch,4,parallel,1,"(7,3) -> (7,0)",-440,9326,0.0160419,0.833096,0.833096
LAT-ch,4,parallel,2,"(7,3) -> (7,0)",-440,12820,0.0203269,0.657476,0.328738
LAT-ch,4,parallel,4,"(7,3) -> (7,0)",-440,9459,0.0148188,0.901862,0.225465
LAT-ch,4,parallel,8,"(7,3) -> (7,0)",-440,8101,0.0141258,0.946101,0.118263
LAT-ch,4,parallel,16,"(7,3) -> (7,0)",-440,8101,0.0142109,0.94044,0.0587775
LAT-ch,5,sequential,1,"(7,3) -> (1,3)",180,46172,0.0923961,1,1
LAT-ch,5,parallel,1,"(7,3) -> (1,3)",180,51470,0.101584,0.909549,0.909549
LAT-ch,5,parallel,2,"(7,3) -> (1,3)",180,62804,0.134764,0.685614,0.342807
LAT-ch,5,parallel,4,"(7,3) -> (1,3)",180,66042,0.147721,0.625477,0.156369
LAT-ch,5,parallel,8,"(7,3) -> (1,3)",180,71461,0.167204,0.552594,0.0690743
LAT-ch,5,parallel,16,"(7,3) -> (1,3)",180,79367,0.199146,0.463963,0.0289977
LAT-ch,6,sequential,1,"(7,3) -> (7,4)",-540,307625,0.384628,1,1
LAT-ch,6,parallel,1,"(7,3) -> (7,4)",-540,336360,0.441848,0.870499,0.870499
LAT-ch,6,parallel,2,"(7,3) -> (7,4)",-540,448866,0.565842,0.679745,0.339873
LAT-ch,6,parallel,4,"(7,3) -> (7,4)",-540,546292,0.644216,0.597048,0.149262
LAT-ch,6,parallel,8,"(7,3) -> (7,4)",-540,614278,0.709455,0.542146,0.0677683
LAT-ch,6,parallel,16,"(7,3) -> (7,4)",-540,737024,0.823141,0.467269,0.0292043
LAT-ch,4,sequential,1,"(0,5) -> (2,5)",520,582,0.000819623,1,1
LAT-ch,4,parallel,1,"(0,5) -> (2,5)",520,582,0.000645893,1.26898,1.26898
LAT-ch,4,parallel,2,"(0,5) -> (2,5)",520,582,0.00169011,0.484952,0.242476
LAT-ch,4,parallel,4,"(0,5) -> (2,5)",520,582,0.000982242,0.834441,0.20861
LAT-ch,4,parallel,8,"(0,5) -> (2,5)",520,582,0.000776929,1.05495,0.131869
LAT-ch,4,parallel,16,"(0,5) -> (2,5)",520,582,0.000870763,0.94127,0.0588294
LAT-ch,5,sequential,1,"(0,5) -> (2,5)",920,1152,0.004522,1,1
LAT-ch,5,parallel,1,"(0,5) -> (2,5)",920,1152,0.00455144,0.993532,0.993532
LAT-ch,5,parallel,2,"(0,5) -> (2,5)",920,1152,0.00471826,0.958405,0.479202
LAT-ch,5,parallel,4,"(0,5) -> (2,5)",920,1152,0.00459086,0.985002,0.246251
LAT-ch,5,parallel,8,"(0,5) -> (2,5)",920,1152,0.00465751,0.970906,0.121363
LAT-ch,5,parallel,16,"(0,5) -> (2,5)",920,1152,0.00471739,0.958581,0.0599113
LAT-ch,6,sequential,1,"(0,5) -> (2,5)",1420,9694,0.00891895,1,1
LAT-ch,6,parallel,1,"(0,5) -> (2,5)",1420,9694,0.00884374,1.0085,1.0085
LAT-ch,6,parallel,2,"(0,5) -> (2,5)",1420,9694,0.00901261,0.989608,0.494804
LAT-ch,6,parallel,4,"(0,5) -> (2,5)",1420,9694,0.00894204,0.997418,0.249355
LAT-ch,6,parallel,8,"(0,5) -> (2,5)",1420,9694,0.00901063,0.989826,0.123728
LAT-ch,6,parallel,16,"(0,5) -> (2,5)",1420,9694,0.00912732,0.97717,0.0610731
LAT-ch,4,sequential,1,"(1,2) -> (1,0)",-100,12829,0.030437,1,1
LAT-ch,4,parallel,1,"(1,2) -> (1,0)",-100,13111,0.0343956,0.88491,0.88491
LAT-ch,4,parallel,2,"(1,2) -> (1,0)",-100,18570,0.0429657,0.708403,0.354202
LAT-ch,4,parallel,4,"(1,2) -> (1,0)",-100,17461,0.0378737,0.803645,0.200911
LAT-ch,4,parallel,8,"(1,2) -> (1,0)",-100,15467,0.0357332,0.851786,0.106473
LAT-ch,4,parallel,16,"(1,2) -> (1,0)",-100,19078,0.0388255,0.783943,0.0489964
LAT-ch,5,sequential,1,"(5,0) -> (1,4)",400,356081,0.624812,1,1
LAT-ch,5,parallel,1,"(5,0) -> (1,4)",400,410545,0.688312,0.907746,0.907746
LAT-ch,5,parallel,2,"(7,2) -> (4,2)",400,358065,0.589323,1.06022,0.530111
LAT-ch,5,parallel,4,"(6,5) -> (5,5)",400,253364,0.373141,1.67447,0.418617
LAT-ch,5,parallel,8,"(6,5) -> (5,5)",400,376474,0.644787,0.969022,0.121128
LAT-ch,5,parallel,16,"(1,2) -> (1,7)",400,370495,0.702537,0.889366,0.0555854
LAT-ch,6,sequential,1,"(1,2) -> (1,0)",-100,489623,1.13797,1,1
LAT-ch,6,parallel,1,"(1,2) -> (1,0)",-100,568414,1.37669,0.826598,0.826598
LAT-ch,6,parallel,2,"(1,2) -> (1,0)",-100,657065,1.50223,0.757518,0.378759
LAT-ch,6,parallel,4,"(1,2) -> (1,0)",-100,766243,1.64333,0.692477,0.173119
LAT-ch,6,parallel,8,"(1,2) -> (1,0)",-100,1089764,2.13352,0.533375,0.0666719
LAT-ch,6,parallel,16,"(1,2) -> (1,0)",-100,1685358,2.95825,0.384676,0.0240422
LAT-ch,4,sequential,1,"(6,1) -> (6,3)",200,1225,0.00206589,1,1
LAT-ch,4,parallel,1,"(6,1) -> (6,3)",200,1395,0.00389954,0.529779,0.529779
LAT-ch,4,parallel,2,"(6,1) -> (6,3)",200,1395,0.00557151,0.370796,0.185398
LAT-ch,4,parallel,4,"(6,1) -> (6,3)",200,1395,0.00344422,0.599815,0.149954
LAT-ch,4,parallel,8,"(6,1) -> (6,3)",200,1395,0.0032442,0.636795,0.0795994
LAT-ch,4,parallel,16,"(6,1) -> (6,3)",200,1395,0.00323697,0.638217,0.0398886
LAT-ch,5,sequential,1,"(6,1) -> (6,3)",-100,5197,0.00588128,1,1
LAT-ch,5,parallel,1,"(6,1) -> (6,3)",-100,8609,0.00933077,0.63031,0.63031
LAT-ch,5,parallel,2,"(6,1) -> (6,3)",-100,10284,0.0101226,0.581002,0.290501
LAT-ch,5,parallel,4,"(6,1) -> (6,3)",-100,9052,0.00909885,0.646376,0.161594
LAT-ch,5,parallel,8,"(6,1) -> (6,3)",-100,8318,0.00869863,0.676115,0.0845144
LAT-ch,5,parallel,16,"(6,1) -> (6,3)",-100,8596,0.00893344,0.658344,0.0411465
LAT-ch,6,sequential,1,"(6,1) -> (6,4)",500,25633,0.0287929,1,1
LAT-ch,6,parallel,1,"(6,1) -> (6,4)",500,35544,0.0546969,0.526409,0.526409
LAT-ch,6,parallel,2,"(6,1) -> (6,4)",500,47104,0.0622055,0.462868,0.231434
LAT-ch,6,parallel,4,"(6,1) -> (6,4)",500,47155,0.0614936,0.468226,0.117057
LAT-ch,6,parallel,8,"(6,1) -> (6,4)",500,28714,0.0494247,0.582562,0.0728203
LAT-ch,6,parallel,16,"(6,1) -> (6,4)",500,42785,0.060007,0.479826,0.0299891
Munich olm fin-A,4,sequential,1,"(6,5) -> (1,0)",200,1770,0.00308475,1,1
Munich olm fin-A,4,parallel,1,"(6,5) -> (1,0)",200,1957,0.00503318,0.612882,0.612882
Munich olm fin-A,4,parallel,2,"(6,5) -> (1,0)",200,1896,0.00499613,0.617428,0.308714
Munich olm fin-A,4,parallel,4,"(6,5) -> (1,0)",200,1957,0.00439521,0.701844,0.175461
Munich olm fin-A,4,parallel,8,"(6,5) -> (1,0)",200,2067,0.00441314,0.698992,0.087374
Munich olm fin-A,4,parallel,16,"(6,5) -> (1,0)",200,1957,0.0042636,0.723508,0.0452192
Munich olm fin-A,5,sequential,1,"(6,5) -> (1,0)",100,9411,0.00993311,1,1
Munich olm fin-A,5,parallel,1,"(6,5) -> (1,0)",100,15736,0.0170208,0.583587,0.583587
Munich olm fin-A,5,parallel,2,"(6,5) -> (4,7)",100,15220,0.0164825,0.602647,0.301324
Munich olm fin-A,5,parallel,4,"(6,5) -> (4,7)",100,15000,0.0150773,0.658811,0.164703
Munich olm fin-A,5,parallel,8,"(6,5) -> (1,0)",100,19028,0.0235833,0.421193,0.0526491
Munich olm fin-A,5,parallel,16,"(6,5) -> (1,0)",100,22714,0.0319323,0.311067,0.0194417
Munich olm fin-A,6,sequential,1,"(6,5) -> (1,0)",200,32510,0.0447318,1,1
Munich olm fin-A,6,parallel,1,"(6,5) -> (1,0)",200,39880,0.0644464,0.694093,0.694093
Munich olm fin-A,6,parallel,2,"(6,5) -> (1,0)",200,50518,0.0746408,0.599294,0.299647
Munich olm fin-A,6,parallel,4,"(6,5) -> (1,0)",200,45635,0.0709768,0.630231,0.157558
Munich olm fin-A,6,parallel,8,"(6,5) -> (1,0)",200,89968,0.114074,0.392129,0.0490162
Munich olm fin-A,6,parallel,16,"(6,5) -> (1,0)",200,94665,0.117169,0.381772,0.0238607
Munich olm prel,4,sequential,1,"(0,0) -> (0,0)",-1000004,0,0.000212053,1,1
Munich olm prel,4,parallel,1,"(0,0) -> (0,0)",-1000004,0,7.605e-06,27.8834,27.8834
Munich olm prel,4,parallel,2,"(0,0) -> (0,0)",-1000004,0,6.882e-06,30.8127,15.4063
Munich olm prel,4,parallel,4,"(0,0) -> (0,0)",-1000004,0,6.602e-06,32.1195,8.02988
Munich olm prel,4,parallel,8,"(0,0) -> (0,0)",-1000004,0,6.628e-06,31.9935,3.99919
Munich olm prel,4,parallel,16,"(0,0) -> (0,0)",-1000004,0,6.617e-06,32.0467,2.00292
Munich olm prel,5,sequential,1,"(0,0) -> (0,0)",-1000005,0,6.0686e-05,1,1
Munich olm prel,5,parallel,1,"(0,0) -> (0,0)",-1000005,0,6.473e-06,9.37525,9.37525
Munich olm prel,5,parallel,2,"(0,0) -> (0,0)",-1000005,0,6.542e-06,9.27637,4.63818
Munich olm prel,5,parallel,4,"(0,0) -> (0,0)",-1000005,0,6.57e-06,9.23683,2.30921
Munich olm prel,5,parallel,8,"(0,0) -> (0,0)",-1000005,0,6.589e-06,9.2102,1.15127
Munich olm prel,5,parallel,16,"(0,0) -> (0,0)",-1000005,0,6.5e-06,9.33631,0.583519
Munich olm prel,6,sequential,1,"(0,0) -> (0,0)",-1000006,0,6.0662e-05,1,1
Munich olm prel,6,parallel,1,"(0,0) -> (0,0)",-1000006,0,6.555e-06,9.25431,9.25431
Munich olm prel,6,parallel,2,"(0,0) -> (0,0)",-1000006,0,6.551e-06,9.25996,4.62998
Munich olm prel,6,parallel,4,"(0,0) -> (0,0)",-1000006,0,6.645e-06,9.12897,2.28224
Munich olm prel,6,parallel,8,"(0,0) -> (0,0)",-1000006,0,6.572e-06,9.23037,1.1538
Munich olm prel,6,parallel,16,"(0,0) -> (0,0)",-1000006,0,6.554e-06,9.25572,0.578483
Munich olm fin-A,4,sequential,1,"(2,0) -> (3,0)",330,11760,0.0193118,1,1
Munich olm fin-A,4,parallel,1,"(2,0) -> (3,0)",330,12942,0.0287237,0.672332,0.672332
Munich olm fin-A,4,parallel,2,"(2,0) -> (3,0)",330,12735,0.0289015,0.668196,0.334098
Munich olm fin-A,4,parallel,4,"(2,0) -> (3,0)",330,12700,0.0279617,0.690654,0.172664
Munich olm fin-A,4,parallel,8,"(2,0) -> (3,0)",330,12942,0.0279508,0.690923,0.0863654
Munich olm fin-A,4,parallel,16,"(2,0) -> (3,0)",330,12758,0.0280452,0.688598,0.0430374
Munich olm fin-A,5,sequential,1,"(0,5) -> (0,3)",130,223389,0.224344,1,1
Munich olm fin-A,5,parallel,1,"(0,5) -> (0,3)",130,290771,0.263266,0.852157,0.852157
Munich olm fin-A,5,parallel,2,"(0,5) -> (0,3)",130,291917,0.264092,0.849491,0.424745
Munich olm fin-A,5,parallel,4,"(0,5) -> (0,1)",130,285097,0.258983,0.866249,0.216562
Munich olm fin-A,5,parallel,8,"(0,5) -> (0,3)",130,314833,0.290109,0.77331,0.0966637
Munich olm fin-A,5,parallel,16,"(0,5) -> (0,3)",130,319462,0.296237,0.757313,0.047332
Munich olm fin-A,6,sequential,1,"(1,6) -> (2,6)",330,561770,0.831239,1,1
Munich olm fin-A,6,parallel,1,"(1,6) -> (2,6)",330,712443,1.13091,0.735015,0.735015
Munich olm fin-A,6,parallel,2,"(1,4) -> (2,5)",330,659871,1.01281,0.820725,0.410362
Munich olm fin-A,6,parallel,4,"(1,4) -> (2,5)",330,761457,1.12574,0.738393,0.184598
Munich olm fin-A,6,parallel,8,"(1,4) -> (2,5)",330,956718,1.42163,0.58471,0.0730888
Munich olm fin-A,6,parallel,16,"(1,6) -> (2,6)",330,1314636,2.00525,0.414532,0.0259082
Munich olm prel,4,sequential,1,"(0,0) -> (1,0)",500,4071,0.00618327,1,1
Munich olm prel,4,parallel,1,"(0,0) -> (1,0)",500,4622,0.00761314,0.812184,0.812184
Munich olm prel,4,parallel,2,"(0,0) -> (1,0)",500,2349,0.00924199,0.669041,0.33452
Munich olm prel,4,parallel,4,"(0,0) -> (1,0)",500,5872,0.00778894,0.793852,0.198463
Munich olm prel,4,parallel,8,"(0,0) -> (1,0)",500,5383,0.00736264,0.839817,0.104977
Munich olm prel,4,parallel,16,"(0,0) -> (1,0)",500,5654,0.00729013,0.84817,0.0530106
Munich olm prel,5,sequential,1,"(0,0) -> (0,2)",0,25391,0.0582969,1,1
Munich olm prel,5,parallel,1,"(0,0) -> (0,2)",0,27051,0.0635677,0.917083,0.917083
Munich olm prel,5,parallel,2,"(0,0) -> (0,2)",0,17277,0.0382509,1.52406,0.762032
Munich olm prel,5,parallel,4,"(0,0) -> (0,2)",0,38315,0.0951928,0.612408,0.153102
Munich olm prel,5,parallel,8,"(0,0) -> (0,2)",0,40603,0.102936,0.566342,0.0707927
Munich olm prel,5,parallel,16,"(0,0) -> (0,2)",0,62510,0.167018,0.349046,0.0218154
Munich olm prel,6,sequential,1,"(0,0) -> (0,2)",500,208571,0.23632,1,1
Munich olm prel,6,parallel,1,"(0,0) -> (0,2)",500,220646,0.250626,0.94292,0.94292
Munich olm prel,6,parallel,2,"(0,0) -> (0,2)",500,101490,0.151424,1.56065,0.780327
Munich olm prel,6,parallel,4,"(0,0) -> (0,2)",500,285954,0.312504,0.756216,0.189054
Munich olm prel,6,parallel,8,"(0,0) -> (0,2)",500,472452,0.512744,0.460894,0.0576117
Munich olm prel,6,parallel,16,"(0,0) -> (0,2)",500,710910,0.741637,0.318647,0.0199154
Munich olm prel,4,sequential,1,"(4,3) -> (4,5)",-330,2027,0.00334968,1,1
Munich olm prel,4,parallel,1,"(4,3) -> (4,5)",-330,2257,0.00484352,0.69158,0.69158
Munich olm prel,4,parallel,2,"(4,3) -> (4,5)",-330,2257,0.00584042,0.573534,0.286767
Munich olm prel,4,parallel,4,"(4,3) -> (4,5)",-330,2257,0.00442026,0.757802,0.18945
Munich olm prel,4,parallel,8,"(4,3) -> (4,5)",-330,2257,0.00430875,0.777415,0.0971768
Munich olm prel,4,parallel,16,"(4,3) -> (4,5)",-330,2257,0.00440795,0.759918,0.0474949
